chromosome	position	size	N	NA19383:coverage	HG02012:coverage	NA18499:coverage	HG03439:coverage	HG02464:coverage	HG03575:coverage	NA19113:coverage	HG03072:coverage	HG02574:coverage	NA18519:coverage	HG03057:coverage	NA19436:coverage	HG03139:coverage	HG02315:coverage	NA19020:coverage	HG02339:coverage	NA19443:coverage	HG02840:coverage	HG03452:coverage	HG01269:coverage	HG02946:coverage	NA19175:coverage	HG03476:coverage	NA18489:coverage	NA18910:coverage	HG03085:coverage	HG03378:coverage	NA19190:coverage	HG03385:coverage	NA18856:coverage	HG01241:coverage	HG03112:coverage	NA19818:coverage	NA18924:coverage	HG03055:coverage	HG03410:coverage	HG02970:coverage	HG03209:coverage	HG03558:coverage	HG03024:coverage	HG02678:coverage	NA19147:coverage	HG01986:coverage	HG03517:coverage	NA20362:coverage	HG01948:coverage	HG04039:coverage	HG02716:coverage	HG02772:coverage	HG01880:coverage	HG03920:coverage	HG01886:coverage	HG03538:coverage	HG01461:coverage	HG02577:coverage	HG02586:coverage	NA19904:coverage	HG02982:coverage	HG01398:coverage	NA19921:coverage	HG03578:coverage	HG03027:coverage	NA19315:coverage	NA18502:coverage	HG02757:coverage	NA18870:coverage	HG02974:coverage	HG03460:coverage	NA19144:coverage	HG03246:coverage	NA20276:coverage	HG00622:coverage	HG00692:coverage	HG00717:coverage	HG01804:coverage	HG02064:coverage	HG02250:coverage	HG02798:coverage	HG03919:coverage	NA18552:coverage	NA18593:coverage	NA18625:coverage	HG00651:coverage	HG02147:coverage	HG02356:coverage	NA18605:coverage	NA19041:coverage	NA19360:coverage	NA19430:coverage	NA19474:coverage	HG02554:coverage	HG02585:coverage	HG01670:coverage	HG02232:coverage	HG02679:coverage	HG03649:coverage	HG03634:coverage	HG04038:coverage	HG02040:coverage	HG04158:coverage	HG03380:coverage	HG01620:coverage	HG02406:coverage	HG03884:coverage	HG03096:coverage	NA19438:coverage	HG01525:coverage	HG00560:coverage	HG01923:coverage	NA12878:coverage	NA20320:coverage	NA20885:coverage	HG03986:coverage	HG04056:coverage	NA18867:coverage	HG02477:coverage	HG01921:coverage	NA12717:coverage	NA12546:coverage	NA19663:coverage	HG03064:coverage	HG03653:coverage	HG02410:coverage	NA19119:coverage	HG01089:coverage	HG01678:coverage	HG01619:coverage	HG01513:coverage	HG01149:coverage	HG02188:coverage	HG02023:coverage	NA18538:coverage	HG02597:coverage	HG02634:coverage	HG04070:coverage	NA07347:coverage	HG02371:coverage	HG02497:coverage	HG04020:coverage	HG02505:coverage	HG01795:coverage	NA18641:coverage	NA19779:coverage	NA18537:coverage	HG03848:coverage	HG03792:coverage	HG02355:coverage	HG03499:coverage	HG01572:coverage	HG00272:coverage	HG03789:coverage	NA20892:coverage	NA18539:coverage	HG01747:coverage	HG00543:coverage	HG03695:coverage	NA19011:coverage	HG00559:coverage	NA20524:coverage	HG03824:coverage	NA19451:coverage	HG02419:coverage	NA18582:coverage	HG01281:coverage	HG00350:coverage	HG01771:coverage	NA19468:coverage	HG02728:coverage	HG04076:coverage	HG01028:coverage	NA18748:coverage	HG00185:coverage	HG02271:coverage	HG00277:coverage	NA20518:coverage	HG00742:coverage	HG00382:coverage	HG00132:coverage	HG03058:coverage	NA20814:coverage	HG00349:coverage	NA21100:coverage	HG00353:coverage	HG01756:coverage	HG01312:coverage	HG02330:coverage	HG00267:coverage	HG03965:coverage	HG03782:coverage	HG00580:coverage	HG03685:coverage	NA21109:coverage	HG01871:coverage	HG03229:coverage	HG02549:coverage	HG03130:coverage	NA19466:coverage	HG03691:coverage	NA12144:coverage	NA19320:coverage
4	144853551	1600	1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	144855151	1600	1600	4045.44	5729.28	6632.96	3733.28	0	3055.68	3575.04	0	7012.48	0	7720.48	2037.92	0	5980.8	8246.88	5477.76	5731.52	3218.56	8272.48	4916.48	12772	13188.96	13827.04	23124.8	6863.52	16267.2	12956	9653.6	4283.04	12243.36	16352	12553.12	8507.68	10662.08	12890.88	9283.2	5524.32	8773.28	14754.08	8253.92	14854.08	11938.24	5356.64	9842.24	7944.16	3966.24	2892.64	9057.28	7732.16	9416	10620.16	23779.2	5913.28	9104	11120.8	21377.6	13864.32	6709.76	6351.04	25705.6	4720.8	19419.2	8402.88	8633.44	12732.48	12140.96	19390.4	13640.8	10333.6	9138.88	8288.8	18592	6276.64	8952.48	8565.92	7399.2	11272.16	18124.8	6949.6	9551.04	11882.4	10040.16	4376.16	11628.48	9991.2	15142.88	18366.4	15743.84	10769.12	17329.6	15364.16	22910.4	5312.32	11023.04	22128	21764.8	19446.4	10811.04	7555.2	2745.92	7345.6	11102.24	10347.52	15944.16	16705.6	10203.2	11605.28	6560.64	10461.76	7555.2	14127.52	10655.04	20499.2	9907.36	15073.12	14232.32	12786.08	11512.16	13596.48	6842.56	9888.8	15375.84	16433.6	17947.2	8363.36	12802.4	9555.68	8118.72	9429.92	5922.56	6814.56	11784.64	5053.92	15923.2	14760.96	19491.2	9008.48	12641.6	7536.48	7280.32	9737.44	13400.8	15347.84	3998.88	10133.28	8817.44	8149.12	11274.56	5237.92	5589.44	13533.6	8768.48	11218.56	9555.68	15515.52	11192.96	13531.36	8251.52	12825.6	12203.84	6474.56	16302.4	14868.16	11046.24	10284.64	19116.8	4355.2	16512	7375.84	10892.64	12143.2	12411.04	17468.8	6889.12	13931.84	8943.2	11912.64	16097.6	18465.6	7757.76	7823.04	7641.28	23299.2	23932.8	6076.32	9960.96	8749.92	12867.52	7972	6181.12	12748.8	7201.12	21366.4	14192.8	13671.04	6127.52	6998.56	8470.4	17179.2	10708.64
4	144856751	1600	1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	144858351	1600	1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	144859951	1600	1600	5336.8	6833.28	7498.24	4501.76	852.624	4372	4631.52	0	6928	354.384	6561.44	1749.12	0	5092.96	6484.16	3756.16	6282.4	4822.88	5780.64	5998.24	12364.96	7654.4	12761.44	13470.24	7396.48	13149.12	12345.6	6973.76	4408.8	11803.52	15343.84	11282.4	7110.56	10580.64	8273.76	9594.72	3233.28	6933.28	11673.76	7854.4	15417.6	8014.08	4722.88	13507.04	12026.24	3417.6	3261.44	7261.44	7849.12	6701.76	9177.12	21892.8	6919.36	7833.28	8889.44	19896	11759.68	4835.04	7524.64	19747.2	4122.88	18270.4	8305.28	7740.32	12470.24	11717.6	15394.72	11410.56	9317.6	7422.88	6015.84	15975.36	5228	8477.12	8161.44	6931.52	12589.44	18025.6	8833.28	8159.68	9536.8	8559.68	5008.8	10707.04	10828	11963.2	23865.6	19534.4	9687.68	14501.76	15105.28	26465.6	5084.16	9070.24	16420.8	19828.8	17697.6	13398.24	10092.96	4778.88	5063.2	8042.08	8638.56	14707.04	13500	6600	8184.16	7101.76	8687.68	8070.24	13308.8	9964.96	13992.96	6489.44	19428.8	11024.64	13070.24	12222.88	14670.24	4615.84	13226.24	14403.52	19324.8	15663.2	7142.08	10182.4	8828	4773.76	8470.24	4859.68	8887.68	7149.12	6126.24	16164.8	14047.36	17635.2	5857.92	8719.36	6157.92	9654.4	9845.6	11447.36	11757.92	6036.8	8610.56	8678.88	9800	13543.84	6107.04	5956.16	13385.92	8422.88	8522.88	8743.84	16395.2	10959.68	11931.52	6150.88	13140.32	14463.2	5133.28	16811.2	12112.32	9136.8	6742.08	23828.8	2221.12	13717.6	8298.24	9450.88	8192.96	10568.48	11973.76	8008.8	13005.28	8505.28	9354.4	14091.2	14847.36	8912.32	7022.88	10621.12	17139.2	20102.4	8589.44	5992.96	8166.72	12703.52	7449.12	6849.12	12180.64	5214.08	22502.4	11350.88	12731.52	6707.04	7391.2	6112.32	15285.92	11368.48
4	144861551	1600	1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	144863151	1600	1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	144864751	1600	1600	4967.2	3383.04	5147.52	5787.04	66.3344	2900.16	2770.08	0	9018.88	0	7450.72	1791.04	58.3744	3335.36	2709.12	5604	3507.84	5147.52	6423.84	3810.24	7456	10653.44	14522.08	10438.4	6331.04	11385.76	7909.76	8076.96	5760.48	12704.48	15655.04	9178.08	6967.84	8156.48	9080	9329.28	1878.56	8496.16	13898.56	8578.4	13442.08	7551.52	4839.84	14944	12619.52	3144.32	3441.44	7803.68	8451.04	10438.4	6904.16	21452.8	8615.52	7371.2	8607.68	17536	10364.16	4555.84	10040.48	17459.2	5481.92	16920	7196	7129.76	12731.04	12428.48	17244.8	13325.44	7888.48	8551.84	5052	15214.56	8530.72	10536.64	8583.68	8681.92	11008.96	13561.6	7397.6	8398.08	10794.08	10234.24	4123.36	7315.36	8175.2	15933.6	15339.36	15018.24	5235.2	10672	10786.08	23451.2	6519.36	7771.84	21142.4	23094.4	18913.6	11648.48	11032.8	5373.12	5354.56	5253.76	9634.56	15482.56	19876.8	5816.32	9467.36	4816	6920	9748.64	9257.76	9549.6	13213.92	7341.92	20043.2	11521.12	8902.08	9284.32	11133.6	7787.68	7663.04	13036.16	15567.52	15331.36	7188	10186.4	6137.28	8673.92	7129.76	4996.32	9424.8	9440.8	9419.52	14644.16	11823.52	16721.6	8703.2	3972.16	8910.08	7559.52	7267.68	8870.24	14551.2	6622.88	9363.84	10711.84	6007.36	10457.12	7416.32	6641.44	13357.28	12187.04	7981.44	7161.6	14121.44	9894.56	11255.68	6376.16	14445.12	12829.12	4540	15570.08	12237.44	9217.92	5171.52	20640	2178.4	12927.36	5535.04	11789.12	5919.68	9180.8	14150.56	7464	14628.16	7899.2	6384	11637.76	14426.56	8286.56	3900.48	7495.84	16456	19396.8	9233.76	11369.76	10515.36	11510.4	8830.56	4014.56	11940.32	5763.2	20128	12059.68	12088.96	7885.92	2146.56	5309.44	14511.52	9623.84
4	144866351	1600	1600	6266.72	3309.6	10260.8	3368.96	0	1724.48	5804.48	0	6539.2	0	8619.2	2334.88	0	3247.36	4011.84	5650.4	5884.48	3626.72	8165.92	3422.24	11540.8	14334.88	11324.48	16017.6	8720	17102.4	11813.28	7848.96	6008.96	12438.56	21833.6	14500.8	6696.32	14794.08	9389.6	8485.92	4565.92	6622.24	16340.8	6625.12	17488	7970.4	5173.28	8835.52	10548.16	4228.16	4533.28	8951.04	8897.76	6503.68	8281.44	22062.4	9419.2	8518.56	8876.96	17753.6	12758.56	4376.32	8183.68	28320	5949.6	16660.8	7742.24	7022.24	11884.48	14171.84	14391.04	11739.2	8859.2	7123.04	6788.16	14210.4	6539.2	13623.68	6068.16	6903.68	12868.16	15102.24	4248.96	8509.6	8088.96	7718.56	5321.44	8530.4	10708.16	11955.52	15191.04	17401.6	9499.2	16070.4	13765.92	24729.6	4862.24	8334.88	21092.8	24699.2	16320	7075.52	5345.12	3721.44	3120	11123.04	9789.6	19537.6	17923.2	7896.32	17262.4	6400	8245.92	9268.16	10488.96	9360	17523.2	8509.6	13765.92	10761.44	10645.92	15203.04	11155.52	7413.28	8560	12038.56	13374.88	16817.6	8195.52	12074.08	10085.92	6885.92	5893.28	3952.64	7238.56	12622.24	8195.52	14100.8	8331.84	21324.8	5398.56	8583.68	8497.76	7816.32	7339.2	10871.04	15768.96	4820.8	12003.04	11060.8	5828.16	16251.2	7013.28	4388.16	16876.8	7383.68	11505.12	10868.16	13022.24	8133.28	13090.4	7419.2	11188.16	10586.72	5594.08	18275.2	11072.64	5614.88	3288.96	25718.4	1896.32	9090.4	6568.96	6631.04	8702.24	11333.28	9644.48	7763.04	13401.44	5623.68	8207.36	14417.76	19270.4	6213.28	6414.88	8551.04	17318.4	21896	5881.44	10314.08	7928.96	11567.36	7448.96	4862.24	15478.56	6779.2	26424	14251.84	8240	4960	6542.24	5594.08	14711.04	9786.72
4	144867951	1600	1600	4130.24	5794.24	5067.36	7110.88	57.1424	1428.576	5019.36	0	7810.24	0	6297.12	1865.12	0	3707.36	6404.64	2308.64	5995.36	2852.64	8242.24	3581.76	11474.24	6164.64	15517.76	13881.12	6866.24	13993.12	7099.36	8427.36	6992	13739.36	19620.8	9792	10187.36	8022.88	8873.12	11908.64	2429.76	7408	13520	8827.36	14000	7300.64	5430.88	10256	9330.24	4134.88	3853.76	7904	7433.12	6386.24	13097.12	24484.8	6594.24	8747.36	7721.12	17422.4	12194.24	6160	7396.64	19620.8	5958.88	18230.4	6075.36	7515.36	12438.88	10084.64	13060.64	11220.64	6733.76	10582.88	5147.36	15641.12	6354.24	12203.36	8694.88	10416	10230.88	11472	6006.88	8491.36	8361.12	10052.64	5584	10982.88	10116.64	14315.36	17446.4	14013.76	9602.24	13334.88	11323.36	21433.6	5332.64	7360	16665.6	24225.6	16974.4	13257.12	6420.64	3426.24	9440	9792	10073.12	12752	17377.6	7734.88	8466.24	6317.76	8576	8260.64	12950.88	9401.12	18011.2	8173.76	12880	10228.64	10898.24	10370.24	15142.88	8022.88	9254.88	13787.36	15261.76	14937.12	8548.64	9643.36	8777.12	5378.24	6742.88	4731.36	11012.64	9138.24	7133.76	15417.12	11218.24	18379.2	5481.12	10041.12	7202.24	7501.76	9819.36	12139.36	15273.12	4500.64	8022.88	9222.88	7478.88	11154.24	6054.88	7787.36	11421.76	9856	9814.88	9712	14171.36	8962.24	11456	4804.64	12512	15634.24	4381.76	18233.6	13712	9659.36	6889.12	21446.4	3243.36	14688	6781.76	9920	10564.64	6941.76	12173.76	8617.12	8932.64	8123.36	6185.12	10178.24	14297.12	9076.64	7867.36	10009.12	14089.12	25830.4	6171.36	8562.24	7158.88	14297.12	7702.88	4358.88	11444.64	5129.12	21561.6	10825.12	11508.64	5988.64	9003.36	7069.76	14701.76	6930.24
4	144869551	1600	1600	5551.52	8083.52	8476.8	7011.52	0	3436.96	4791.84	0	8183.2	0	7278.08	2416.16	0	5411.52	3814.08	5260.64	8021.6	5538.08	7391.2	5384.48	13317.12	8447.2	16196.8	15014.08	9260.64	13287.52	9691.52	8492.96	8589.92	16718.4	17225.6	12670.72	18923.2	11911.04	15423.52	11703.68	6025.6	8886.24	11313.12	11660.64	20457.6	8105.12	5707.68	18486.4	10090.24	5893.6	6260	5726.56	5096.32	9559.52	9252.48	17910.4	8958.88	9939.36	11251.2	19798.4	10898.24	6984.48	5667.36	22356.8	8172.32	15881.44	7841.12	6863.36	13535.36	11248.48	14496.96	18001.6	8236.96	9931.36	6930.56	13567.68	8735.36	11229.6	10292.32	7816.8	14470.08	22009.6	8544.16	10712.48	12352.8	9874.72	7186.56	9352.16	12789.28	18728	23049.6	17635.2	9648.48	15383.2	16158.4	25662.4	5678.08	11356.16	21737.6	23256	22470.4	12247.84	10946.88	4352.8	7631.04	14109.12	9540.8	16633.6	19531.2	6567.04	10480.8	4616.8	11205.44	6997.92	17675.2	13080.16	16692.8	9740	20310.4	13872	13395.36	10284.16	14841.76	6658.56	13626.88	14410.72	14265.28	20083.2	9896.32	10262.56	16803.2	6224.96	7464	4468.64	12775.68	9265.92	5535.36	16918.4	11507.04	20336	9034.4	17492.8	7714.4	12894.24	10957.6	12043.04	10273.44	4910.4	9419.52	11428.96	11447.84	11447.84	9460	10556.16	11916.48	12851.2	10311.04	11676.8	15800.64	9780.48	13298.24	7676.8	12212.8	15644.48	9707.68	15035.68	14628.96	9836.96	13732	20436.8	5338.72	14919.84	7679.52	11843.84	17292.8	13392.64	16670.4	8608.8	14405.44	10580.48	10615.52	7210.72	14006.72	8358.24	12037.76	9745.44	17899.2	20374.4	9163.68	8245.12	6804	14828.32	11860	7116.48	13850.56	11614.88	21478.4	15973.12	14117.12	11568.96	6168.32	6526.56	14100.96	12239.68
4	144871151	1600	1600	7342.24	8355.52	7994.88	6590.4	426.672	2651.36	7641.92	0	5721.92	0	3984.8	3055.2	0	8622.24	10001.28	3563.2	11939.04	6252.64	9884.48	4820.32	15146.72	8713.6	15624.16	14422.88	14006.4	17011.2	13280	8076.16	8419.04	19256	13749.92	16635.2	17924.8	15578.4	16764.8	15954.24	5541.6	9020.96	14039.36	16433.6	18771.2	9526.4	5970.72	14869.92	11872.96	5191.04	5602.56	9412	5874.24	11695.2	15715.52	23324.8	14440.64	7159.36	13663.52	22260.8	17462.4	5460.32	8650.08	23387.2	5950.4	20091.2	8447.04	6496.48	15400.64	9241.92	12546.08	20609.6	7578.4	12830.4	7654.56	12119.36	7088.32	9130.08	9396.8	10262.88	11552.96	16492.8	13064.16	9777.76	12350.4	9236.8	5320.64	13904.8	13853.92	12970.08	22115.2	21531.2	7667.36	21924.8	12756.8	26603.2	7194.88	11293.92	20726.4	20419.2	20782.4	12787.36	12292	5305.44	12170.08	13554.24	10095.2	17806.4	18118.4	8825.44	13061.6	6019.04	13493.28	12236.16	13912.32	12421.6	14041.92	9551.68	18854.4	11037.44	13127.68	14153.6	15603.84	7184.8	10387.36	12789.92	11565.76	21339.2	9942.88	10791.04	11812	12670.4	6074.88	7362.56	13516.16	14544.8	5409.6	13724.48	16043.2	19169.6	7649.6	14681.92	10836.8	12279.36	12200.64	15781.6	10775.84	6123.2	12010.08	10245.12	7083.2	13244.48	8830.4	7144.16	12637.44	14463.52	8772	14829.28	19393.6	9605.12	12680.64	3504.8	12916.8	16704	6971.36	21244.8	17051.2	12177.76	12413.92	18057.6	7593.6	16268.8	8449.6	13427.36	9706.72	15791.68	14717.44	7669.92	16388.8	10458.4	10854.56	9320.64	15641.92	8754.24	13348.64	11238.08	14331.36	17963.2	6786.08	13206.4	8939.68	13152.96	14290.72	6278.08	17884.8	13963.2	20840	12139.68	16604.8	8794.88	11293.92	9792.96	18876.8	7720.64
4	144872751	1600	1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	144874351	1600	1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	144875951	1600	1600	3314.08	5573.6	6159.04	6412.64	61.2944	3109.12	4578.08	0	6592.32	283.216	4795.84	3764.32	0	5818.72	4836	4335.04	5100.16	4362.56	4994.4	4732.32	13700.32	8388.96	13024	15332.16	7406.08	11977.76	9356.96	6184.48	6469.76	13706.72	11924.96	13165.6	10840.64	9092.8	10073.44	9530.24	2760.32	8908.8	12616.16	9502.72	10849.12	6575.36	5062.08	14173.92	11920.8	6342.88	6216.16	6514.08	5002.88	6021.6	11345.76	24000	5222.72	7167.2	9813.44	13702.56	14355.68	7418.72	7843.52	22323.2	3303.52	16612.8	9955.04	8513.6	11170.4	9234.4	14421.12	14140	7678.72	9821.92	6188.64	16870.4	6539.52	9589.44	8638.24	7110.24	10436.96	15959.84	12020	9500.64	9692.96	8697.44	3328.96	9291.36	8877.12	13322.08	17246.4	11593.12	7947.2	10620.8	12994.4	22312	7625.92	11367.04	18356.8	20694.4	17574.4	11197.92	7378.56	4506.24	6450.72	7778.08	7879.52	16521.6	16590.4	7858.4	8232.48	4518.88	10297.44	6258.4	13305.12	13129.76	14864.96	8610.88	15687.2	12793.6	10954.88	8372	10703.36	8970.08	8002.08	14017.44	14116.8	14647.36	8699.68	8397.28	9652.8	7439.84	8443.84	4592.8	8693.28	8000	7832.96	14385.28	8667.84	19462.4	8995.52	12428	5368.64	10688.48	8621.44	7881.6	13345.28	5508	7839.36	9976.16	8325.44	14239.36	8128.96	4567.52	13129.76	11753.76	11014.08	10565.92	17169.6	7182.08	11618.56	6423.2	12015.84	14323.84	5004.96	16614.4	10637.76	7708.32	5751.2	18824	3779.2	12256.8	5865.28	11354.24	7340.48	10513.12	12373.12	5983.68	12546.4	7832.96	7767.52	8976.48	11449.44	8832.8	6438.08	8798.88	16860.8	18073.6	7706.24	10094.56	6207.68	11470.56	8342.4	4282.24	14319.68	8268.48	17499.2	13000.8	11595.2	8448.16	3618.56	6038.56	15300.32	7180
